 ""run rogue"", ""run riot""",
171818,00397666,v,10,"know and comprehend the nature or meaning of: ""She did not understand her husband""; ""I understand what she means""",
171819,00398033,v,10,"grasp the meaning: ""Can you follow her argument?"" ""When he lectures, I cannot follow""",
171820,00398198,v,10,"grasp with the mind: ""did you catch that allusion?""; ""We caught something of his theory in the lecture""; "" don't catch your meaning""; ""did you get it?"" ""She didn't get the joke""",
171821,00398480,v,10,"understand (informal); ""He didn't figure her""",
171822,00398597,v,10,"understand, usually after some initial difficulty",
171823,00398787,v,10,"comprehend: ""He could not touch the meaning of the poem""",
171824,00398906,v,10,know or grasp by intuition or feeling,
171825,00399015,v,10,"arrange and integrate in the mind: ""I cannot digest all this information""",
171826,00399152,v,10,"perceive mentally, as of an idea: ""Now I see!""; ""I just can't see your point""",
171827,00399347,v,10,"become conscious of: ""She finally perceived the futility of her protest""",
171828,00399493,v,10,"become clear suddenly: ""It dawned on him that she had betrayed him""",
171829,00399709,v,10,be received or understood,
171830,00399840,v,10,"create an emotional response: ""The music struck a chord with the listeners""",
171831,00399995,v,10,"be fully aware of; realize fully: ""Do you appreciate the full meaning of this letter?""",
171832,00400180,v,10,"show due and full appreciation: ""The diners did the food and wine justice""",
171833,00400338,v,10,"consider reasonable or due: ""I'm expecting a full explanation as to why these files were destroyed""",
171834,00400501,v,10,"discern: ""His greed knew no limits""",
171835,00400668,v,10,"acknowledge a new land owner as one's landlord, of tenants",
171836,00400790,v,10,concede the loss or worthlessness of something or somebody,
171837,00400923,v,10,"believe to be the case: ""I understand you have no previous experience?""",
171838,00401079,v,10,gain knowledge of (an area not known or experienced) by extrapolating,1451
171839,00401225,v,10,"make sense of a language: ""She understands French""; ""Can you read Greek?""",1969
171840,00401413,v,10,"be understanding of: ""You don't need to explain--I understand!""",
171841,00401559,v,10,"be familiar or acquainted with a person or an object: ""She doesn't know this composer""; ""Do you know my sister?"" ""We know this movie""",
171842,00401762,v,10,"be cognizant or aware of a fact or a specific piece of information; possess knowledge or information about: ""I know that the President lied to the people""; ""I want to know who is winning the game!""; ""I know it's time""",1502
171843,00402103,v,10,be ignorant of or in the dark about,1502
171844,00402210,v,10,"be aware of the truth of something; have a belief or faith in something; regard as true beyond any doubt: ""I know that I left the key on the table""; ""Galileo knew that the earth moves around the sun""",1502
171845,00402497,v,10,"know how to do or perform something: ""She knows how to knit""; ""Does your husband know how to cook?""",1502
171846,00402658,v,10,"have fixed in the mind: ""I know Latin""; ""This student knows her irregular verbs""; ""Do you know the poem well anough to recite it?""",
171847,00402832,v,10,be well-informed,1502
171848,00402992,v,10,"have firsthand knowledge of states, situations, emotions, or sensations: ""I know the feeling!"" ""have you ever known hunger?""",1502
171849,00403216,v,10,"experience again, often in the imagination: ""He relived the horrors of war""",1502
171850,00403367,v,10,"have a firm understanding or knowledge of; be on top of: ""Do you control these data?""",
171851,00403563,v,10,"be or become completely proficient or skilled in: ""She mastered Japanese in less than two years""",
171852,00403772,v,10,"acquire or gain knowledge or skills: ""She learned dancing from her sister""; ""I learned Sanskrit""",
171853,00404017,v,10,"learn something again, as after having forgotten or neglected it",
171854,00404146,v,10,"discard something previously learnt, like an old habit",
171855,00404273,v,10,try to forget; put out of one's memory or knowledge,1502
171856,00404397,v,10,learn belatedly; find out about something after it happened,
171857,00404522,v,10,"get to know or become aware of: ""I learned that she has two grown-up children""; ""I see that you have been promoted""",
171858,00404890,v,10,"get wise to: ""They wised up to it""",
171859,00404997,v,10,cause someone to become aware of something,
171860,00405112,v,10,"detect a blunder or misstep: ""The reporter tripped up the senator""",
171861,00405251,v,10,"be a student of a certain subject: ""She is reading for the bar exam""","1919,1922"
171862,00405440,v,10,attend academic courses without getting credit,"1919,1922"
171863,00405557,v,10,"engage or engross wholly: ""Her interest in butterflies absorbs her completely""",1502
171864,00405771,v,10,"occupy or engage the interest of: ""His story completely involved me during the entire afternoon""",1502
171865,00405932,v,10,"engage fully: ""The effort to pass the exam consumed all his energy""",1502
171866,00406072,v,10,"engross (oneself) fully; ""He immersed himself into his studies""",
171867,00406271,v,10,"cause to be immersed: ""The professor plunged his students into the study of the Italian text""",
171868,00406438,v,10,"be immersed in, as of work",
171869,00406510,v,10,"believe or accept without questioning or challenge: ""Am I supposed to swallow that story?""",
171870,00406673,v,10,"take up the cause or ideology of (beliefs, tasks, etc.)","1565,1718"
171871,00406840,v,10,"adopt, as of ideas","1565,1718"
171872,00406975,v,10,"take up, as of knowledge or beliefs",
171873,00407124,v,10,"receive into the mind and retain: ""Imbibe ethical principles""",
171874,00407249,v,10,"be or work as an apprentice: ""She apprenticed with the great master""","1919,1922"
171875,00407401,v,10,undergo training or instruction,"1919,1922"
171876,00407541,v,10,"prepare for a future task or career: ""I am training young minds""; ""develop leaders""",1898
171877,00407789,v,10,"train in the military, e.g., in the use of weapons","1781,1898"
171878,00407902,v,10,undergo military training or do military exercises,"1781,1919,1922"
171879,00408015,v,10,train (a pet) to live cleanly in a house,"1898,2188"
171880,00408123,v,10,train (a small child) to use the toilet,1898
171881,00408232,v,10,commit to memory; learn by heart,"1919,1922"
171882,00408362,v,10,be an understudy or alternate for a role,"1919,1922"
171883,00408482,v,10,"teach doctrines to; teach uncritically: ""The Moonies indoctrinate their disciples""",1898
171884,00408670,v,10,fill with revolutionary ideas,1898
171885,00408797,v,10,submit to brainwashing; indoctrinate forcibly,"1502,1898"
171886,00408909,v,10,"study intensively, as before an exam: ""I had to bone up on my Latin verbs before the final exam""","1919,1922"
171887,00409147,v,10,learn by repetition,"1919,1922"
171888,00409270,v,10,teach by repetition,1898
171889,00409388,v,10,teach by drills and repetition,1898
171890,00409517,v,10,teach and impress by frequent repetitions or admonitions,1898
171891,00409685,v,10,"instill (into a person) by constant repetition; ""he dinned the lessons into his students""",1898
171892,00409835,v,10,"force to believe: ""I'm trying to drive home these basic ideas""",
171893,00409976,v,10,"remain committed to: ""I hold to these ideas""",
171894,00410090,v,10,"learn by reading book: ""He is studying geology in his room""","1919,1922"
171895,00410292,v,10,"study anew, as for a test","1919,1922"
171896,00410381,v,10,be a student; follow a course of study; be enrolled at an institute of learning,"1919,1922"
171897,00410531,v,10,"have as one's principal field of study; ""She im majoring in linguistics""","1919,1922"
171898,00410666,v,10,"recall knowledge from memory; have a recollection: ""I can't remember saying any such thing""; ""I can't think what her last name was""; ""can you remember her phone number?"" ""Do you remember that he once loved you?""; ""call up memories""",
171899,00411122,v,10,"perceive as familiar: ""I know this voice!""",
171900,00411252,v,10,"be able to distinguish. recognize as being different; ""The child knows right from wrong""",
171901,00411402,v,10,"know the nature or character of: ""we all knew her as a big show-off""",1502
171902,00411540,v,10,"be capable of conscious thought: ""Man is the only creature that thinks""",
171903,00411656,v,10,pass out of one's memory,
171904,00411760,v,10,"be unable to remember: ""I'm drawing a blank""; ""You are blocking the name of your first wife!""",
171905,00411976,v,10,"be remembered: ""His name comes to mind when you mention the strike""",
171906,00412112,v,10,keep in mind,
171907,00412253,v,10,"keep in mind for attention or consideration: ""Remember the Alamo""; ""Remember to call your mother every day!""; ""Think of the starving children in India!""",1502
171908,00412544,v,10,"keep in one's mind; ""I cannot retain so much information""",
171909,00412665,v,10,dismiss from the mind; stop remembering,1502
171910,00412827,v,10,perceive to be the same,
171911,00412961,v,10,"put in the mind of someone: ""Remind me to call Mother""",
171912,00413157,v,10,"cause someone to remember the past: ""This photo takes me back to the good old days""",
171913,00413315,v,10,"remind or urge constantly: ""she nagged to take a vacation""",
171914,00413442,v,10,"recall the past: ""The grandparents sat there, reminiscing all afternoon""",
171915,00413589,v,10,"recapture the past; indulge in memories: ""he remembered how he used to pick flowers""",
171916,00413778,v,10,"call to remembrance; keep alive the memory of someone or something, as in a ceremony: ""We remembered the 50th anniversary of the liberation of Auschwitz""; ""Remember the dead of the First World War""",
171917,00414046,v,10,"exercise, or have the power of, memory: ""After the shelling, many people lost the ability to remember""; ""some remember better than others""",
171918,00414250,v,10,"be a memorial to a person or an event: ""This sculpture commemorates the victims of the concentration camps""",
171919,00414489,v,10,record or memorialize lastingly with a monument,
171920,00414631,v,10,mark by some ceremony or observation,
171921,00414743,v,10,put out of one's consciousness; in psychiatry,1874
171922,00414899,v,10,"leave behind: ""I forgot my umbrella in the restaurant""",
171923,00415041,v,10,"cast aside capriciously or unfeelingly: ""jilt a lover or a bride""",
171924,00415168,v,10,"stop maintaining or insisting on; of ideas, claims, etc: ""He abandoned the thought of asking for her hand in marriage""; ""Both sides have to give in these negociations""",1502
171925,00415444,v,10,"leave behind: ""She left a mess when she moved out""; ""His good luck finally left him""",
171926,00415625,v,10,"leave someone who needs or counts on you; leave in the lurch: ""The mother deserted her children""",
171927,00415894,v,10,"leave suddenly, often as an expression of disapproval: ""She walked out on her husband and children""",
171928,00416059,v,10,"forget to do something: ""Don't forget to call the chairman of the board to the meeting!""",
171929,00416229,v,10,"leave undone or leave out: ""How could I miss that typo?""; ""The workers on the conveyor belt miss one out of ten""",
171930,00416513,v,10,"leave or strike out, as of vowels","1969,2415"
171931,00416622,v,10,"prevent from being included or considered or accepted: ""The bad results were excluded from the report""; ""Leave off the top piece""",2415
171932,00416911,v,10,"fail to attend to: ""he neglects his children""",
171933,00417029,v,10,"be inattentive to, or neglect, as of duties: ""He slacks his attention""",
171934,00417162,v,10,"bypass: ""He skippped a row in the text and so the sentence was incomprehensible""",
171935,00417335,v,10,"get down to; pay attention to; take seriously: ""Attend to your duties, please""",
171936,00417522,v,10,give little attention or respect to,
171937,00417676,v,10,"remember incorrectly: ""I misremembered the date""",
171938,00417819,v,10,to make a mistake or be incorrect,
171939,00418002,v,10,make an error,
171940,00418110,v,10,"identify incorrectly: ""Don't mistake her for her twin sister""",
171941,00418258,v,10,consider to be equal or the same,
171942,00418418,v,10,"identify as belonging to a certain type: ""Such people can practically be typed""",
171943,00418578,v,10,"recognize as being; establish the identity of someone or something: ""She identified the man on the ""wanted"" poster""",
171944,00418793,v,10,"assign a date to; determine the (probable) date of; ""Scientists often cannot date precisely archeological or prehistorical findings""",
171945,00419023,v,10,assign the wrong date to,
171946,00419112,v,10,"mistake one thing for another: ""you are confusing me with the other candidate""; ""I mistook her for the secretary""",
171947,00419381,v,10,"interpret in the wrong way: ""Don't misinterpret my comments as criticism""; ""She misconstrued my remarks""",
171948,00419626,v,10,"to hear and understand: ""I read you loud and clear!""",
171949,00419748,v,10,"cause to be perplexed or confounded: ""This problem stumped her""",
171950,00419883,v,10,"mix up or confuse: ""He muddled the issues""",
171951,00420006,v,10,"make unclear, indistinct, or blurred: ""Her remarks confused the debate""",
171952,00420239,v,10,"make unclear or incomprehensible: ""The new tax return forms only confuse""",
171953,00420413,v,10,"cause to become muddy: ""These data would have muddied the prediction""",
171954,00420545,v,10,"make free from confusion or ambiguity; make clear: ""Could you clarify these remarks?""; ""Clear up the question of who is at fault""",
171955,00420871,v,10,read what is implied but not expressed on the surface,
171956,00421020,v,10,try to solve,
171957,00421101,v,10,"be confusing or perplexing to; cause to be unable to think clearly: ""These questions confuse even the experts""; ""This question completely threw me""; ""This question befuddled even the teacher""",
171958,00421500,v,10,"be a mystery or bewildering to: ""This beats me!"" ""Got me--I don't know the answer!""",
171959,00421887,v,10,"astound or overwhelm: ""These poor people are staggered by the drain on their savings""",
171960,00422037,v,10,set a riddle,
171961,00422121,v,10,make sense of; assign a meaning to,
171962,00422467,v,10,"make literal: ""literalize metaphors""",1565
171963,00422589,v,10,give a spiritual meaning to; read in a spiritual sense,1565
171964,00422731,v,10,assign a new or different meaning to,
171965,00422836,v,10,interpret as an allegory,
171966,00422928,v,10,"interpret something in a certain way; convey a particular meaning or impression: ""I read this address as a satire""; ""How should I take this message?""; You can't take credit for this!""",
171967,00423198,v,10,"interpret wrongly: ""I misread Hamlet all my life!""",
171968,00423328,v,10,form ideals,
171969,00423416,v,10,"interpret something that is written or printed: ""read the advertisement""; ""Have you read Salman Rushdie?""",
171970,00423761,v,10,read letters out of order to discover a hidden meaning,
171971,00423896,v,10,"read anew; read again: ""He re-read her letters to him""",
171972,00424014,v,10,read selectively; read only certain passages from a text,
171973,00424136,v,10,"select from a list, as of prospective jurors",
171974,00424263,v,10,read with difficulty,
171975,00424350,v,10,"read with difficulty: ""Can you decipher this letter?""",
171976,00424469,v,10,"comprehend: ""I cannot make out what this politician is saying""",
171977,00424597,v,10,convert into intelligible form,
171978,00424702,v,10,"look at, interpreted, and say out loud something that is written or printed: ""The proclamation will be read""",
171979,00424940,v,10,read out loud for the purpose of recording,
171980,00425047,v,10,"interpret the significance of, as of palms, tea leaves, intestines, the sky, etc; also of human behavior: ""She read the sky and predicted rain""; ""I can't read his strange behavior""",
171981,00425290,v,10,"obtain data from magnetic tapes: ""This dictionary can be read by the computer""",
171982,00425463,v,10,"read or interpret wrongly: ""He misread the data""",
171983,00425576,v,10,glance over or read superficially,
171984,00425671,v,10,play or perform music by reading it off the sheet; perform unprepared,
171985,00425816,v,10,read superficially,
171986,00425908,v,10,interpret by lipreading; of deaf people,
171987,00426020,v,10,edit and correct (written or printed material),1422
171988,00426161,v,10,read for errors,1422
171989,00426277,v,10,"use or exercise the mind or one's power of reason in order to make inferences, decisions, or arrive at a solution or judgments; ""I've been thinking all day and getting nowhere""",
171990,00426827,v,10,"have or formulate in the mind: ""think good thoughts""",
171991,00426942,v,10,"consider carefully and rationally: ""Every detail has been thought out""",
171992,00427080,v,10,reason philosophically,1451
171993,00427187,v,10,try to solve a problem by thinking intensely about it,
171994,00427308,v,10,"think about at length and in depth: ""I mulled over the events of the afternoon""",
171995,00427666,v,10,reflect on one's own thoughts and feelings,
171996,00427776,v,10,"expect, believe, or suppose: ""I imagine she earned a lot of money with her new novel""; ""I thought to find her in a bad state""; ""he didn't think to find her in the kitchen""",
171997,00428091,v,10,"take to be the case or to be true; accept without verification or proof: ""I assume his train was late""",
171998,00428321,v,10,think logically,
171999,00428444,v,10,"to believe especially on uncertain or tentative grounds: ""Scientists supposed that large dinosaurs lived in swamps.""",2053
172000,00428736,v,10,of past events,2053
172001,00428867,v,10,construct the history of words,"1969,2053"
172002,00428966,v,10,"decide by reasoning; draw or come to a conclusion: ""We reasoned that it was cheaper to rent than to buy a house""",
172003,00429256,v,10,"find the solution to (a problem or question):""did you solve the problem?""; understand the meaning of; ""did you get it?""; ""Did you get my meaning?""",
172004,00429631,v,10,"understand the meaning of: ""The question concerning the meaning of life cannot be answered""",
172005,00429804,v,10,explain a riddle,
172006,00429884,v,10,get a grip on; get mastery of,
172007,00429976,v,10,"arrive at or come upon, as of solutions to problems",
172008,00430091,v,10,guess correctly; solve by guessing,
172009,00430222,v,10,"give the correct answer or solution to: ""answer a question"" ""answer the riddle""",
172010,00430365,v,10,reason or establish by induction,1451
172011,00430461,v,10,reason by deduction; establish by deduction,1451
172012,00430666,v,10,"use as a basis for; found on: ""base a claim on some observation""",
172013,00430821,v,10,"found or ground: ""build a defense on nothing but the accused person's reputation""",
172014,00430966,v,10,make a mathematical calculation or computation,2873
172015,00431511,v,10,calculate the root of a number,2873
172016,00431606,v,10,"perform mathematical and logical operations on (data) according to programmed instructions in order to obtain the required information; ""The results of the elections were still being processed when he gave his acceptance speech""","1355,2873"
172017,00431899,v,10,"divide or assess proportionally: ""The rent was prorated for the rest of the month""",2873
172018,00432046,v,10,calculate incorrectly,2873
172019,00432137,v,10,"calculate anew: ""The costs had to be recalculated""",2873
172020,00432256,v,10,"reach by calculation: ""What do you get when you add up these numbers?""",
172021,00432405,v,10,compute the average of,2873
172022,00432506,v,10,raise to the second power,2873
172023,00432595,v,10,raise to the third power,2873
172024,00432681,v,10,resolve into factors,2873
172025,00432790,v,10,"make an addition by combining numbers: ""Add 27 and 49, please!""",2873
172026,00432991,v,10,make a subtraction,2873
172027,00433121,v,10,deduct a loss or an unused credit form taxable income for a prior period,1451
172028,00433261,v,10,"combine by multiplication: ""multiply 10 by 15""",2873
172029,00433445,v,10,multiply (a number) by itself a specified number of times: 8 is 2 raised to the power 3,2873
172030,00433595,v,10,"perform a division: ""Can you divide 49 by seven?""",2873
172031,00433781,v,10,"divide by two. divide into halves; ""Halve the cake""",2873
172032,00433903,v,10,divide by four; divide into quarters,2873
172033,00434012,v,10,estimate the value of; in mathematics,2873
172034,00434132,v,10,calculate a derivative; take the derivative; in mathematics,2873
172035,00434288,v,10,calculate the integral of; calculate by integration; in mathematics,2873
172036,00434448,v,10,"subject to psychoanalytic treatment: ""I was analyzed in Vienna by a famous psychiatrist""","1874,2232"
172037,00434651,v,10,"make a mathematical, chemical, or grammatical analysis of; break down into components or essential features: ""analyze a specimen""; ""analyze a sentence""; ""analyze a chemical compound""",2053
172038,00434980,v,10,analyze syntactically by assigning a constituent structure to (a sentence),"1355,1969,2053"
172039,00435117,v,10,cause to undergo synthesis,2053
172040,00435242,v,10,"consider in detail and subject to an analysis in order to discover essential features or meaning: ""analyze a sonnet by Shakespeare""; ""analyze the evidence in a criminal trial""; ""analyze your real motives""",
172041,00435755,v,10,collect and study plants,2172
172042,00435856,v,10,determine or distinguish the nature of a problem or an illness through a diagnostic analysis,2232
172043,00436039,v,10,subject to an analysis; usually used in a medical context,2232
172044,00436180,v,10,"examine for diagnostic purposes, as of organs",2232
172045,00436308,v,10,make some preliminary investigations or test the waters,2232
172046,00436444,v,10,examine minutely,2232
172047,00436525,v,10,consider in a comprehensive way,
172048,00436631,v,10,plot a map of (land),"2415,2873"
172049,00436751,v,10,"survey by triangulation: ""The land surveyer worked by triangulating the plot""","2415,2873"
172050,00436897,v,10,"determine the measurements of something or somebody, take measurements of: ""Measure the length of the wall""",2053
172051,00437137,v,10,"measure by using trigonometry: ""triangulate the angle""",2053
172052,00437260,v,10,"measure by pacing, as of a room",2053
172053,00437353,v,10,measure the diameter of something with calipers,2053
172054,00437476,v,10,make a survey of; for statistical purposes,
172055,00437600,v,10,prospect for valuable minerals,
172056,00437696,v,10,inquire into,
172057,00437847,v,10,"explore anew: ""We need to re-explore Colonialism""",
172058,00437964,v,10,search anxiously,
172059,00438083,v,10,"travel to or penetrate into; of unknown territory, for scientific purposes",
172060,00438258,v,10,explore natural caves,
172061,00438351,v,10,recognize or perceive the difference,
172062,00438496,v,10,"mark fine distinctions and subtleties, as among words",
172063,00438616,v,10,"mark as different: ""We distinguish several kinds of maple""",
172064,00439092,v,10,distinguish (an element or atom) by using a radioactive isotope or an isotope of unusual mass for tracing through chemical reactions,2097
172065,00439287,v,10,distinguish (as a compound or molecule) by introducing a labeled atom,2097
172066,00439419,v,10,tell the sex (of young chickens),2188
172067,00439512,v,10,"make or mark as individual: ""The sounds were individualized by sharpness and tone""",
172068,00439665,v,10,"be a distinctive feature, attribute, or trait; sometimes in a very positive sense",
172069,00439864,v,10,"as in in botany or biology, for example","2158,2172"
172070,00440044,v,10,make a catalog of,"2053,2657"
172071,00440138,v,10,"examine and note the similarities or differences of: ""John compared his haircut to his friend's""; ""We compared notes after we had both seen the movie""",
172072,00440431,v,10,make an analogy,
172073,00440513,v,10,reason by syllogisms,1451
172074,00440600,v,10,"consider or describe as similar, equal, or analogous: ""We can compare the Han dynasty to the Romans""",
172075,00440790,v,10,"consider again; give new consideration to: ""Won't you reconsider your decision?""",
172076,00440946,v,10,"change one's position or opinion: ""He came around to our point of view""",
172077,00441099,v,10,"arrange or order by classes or categories: ""How would you classify these pottery shards--are they prehistoric?""",2053
172078,00441510,v,10,"think of, regard, or classify under a subsuming principle or with a general group or in relation to another: ""This plant can be referred to a known species""",2053
172079,00441729,v,10,"classify anew, change the previous classification: ""The zoologists had to reclassify the mollusks after they found new species""",2053
172080,00441924,v,10,sort according to size,2053
172081,00442008,v,10,divide into two opposing groups or kinds,2053
172082,00442125,v,10,"treat or classify according to a mental stereotype: ""I was stereotyped as a lazy Southern European""",2053
172083,00442337,v,10,"arrange into a group or groups: ""Can you group these shapes together?""",2053
172084,00442550,v,10,reorganize into new groups,2053
172085,00442641,v,10,classify or group,2053
172086,00442723,v,10,"lump, group, or chunk together",2053
172087,00442843,v,10,place into a category,
172088,00442958,v,10,determine the grade of or assign a grade to,2053
172089,00443064,v,10,"assign a grade or rank to, according to one's evaluation; as of scholastic work",1919
172090,00443221,v,10,"assign a rank or rating to: ""how would you rank these students?""",
172091,00443539,v,10,put someone or something on a short list,
172092,00443654,v,10,distribute (players or teams) so that outstanding teams or players will not meet in the early rounds; as of a tennis or golf player,2638
172093,00443847,v,10,assign a new order to,
172094,00443959,v,10,change the order of soldiers during a march,1781
172095,00444072,v,10,"cause to appear in a lower class, as in sports: ""The Yankees outclassed Cincinnati""",2638
172096,00444229,v,10,rank as less important,
172097,00444338,v,10,"take a place in a competition; often followed by an ordinal: ""Jerry came in third in the Marathon""",
172098,00444528,v,10,"have a certain priority: ""My family comes first""",
